fanuc_doosan_id,process_no,product_id,dt_start,dt_end,dt_change_tool,dt_workday
38688,40,2,2021-10-30 8:45,2021-10-30 8:49,0000-00-00 00:00:00,2021-10-30
38689,90,2,2021-10-30 8:46,2021-10-30 8:51,0000-00-00 00:00:00,2021-10-30
38690,20,2,2021-10-30 8:47,2021-10-30 8:51,0000-00-00 00:00:00,2021-10-30
38691,50,2,2021-10-30 8:47,2021-10-30 8:52,0000-00-00 00:00:00,2021-10-30
38692,90,2,2021-10-30 8:51,2021-10-30 8:55,0000-00-00 00:00:00,2021-10-30
38693,20,2,2021-10-30 8:51,2021-10-30 8:57,0000-00-00 00:00:00,2021-10-30
38694,30,2,2021-10-30 8:46,2021-10-30 8:58,0000-00-00 00:00:00,2021-10-30
38695,40,2,2021-10-30 8:49,2021-10-30 9:01,0000-00-00 00:00:00,2021-10-30
38696,20,2,2021-10-30 8:58,2021-10-30 9:02,0000-00-00 00:00:00,2021-10-30
38697,30,2,2021-10-30 8:58,2021-10-30 9:02,0000-00-00 00:00:00,2021-10-30
38698,50,2,2021-10-30 8:52,2021-10-30 9:04,0000-00-00 00:00:00,2021-10-30
38699,40,2,2021-10-30 9:01,2021-10-30 9:05,0000-00-00 00:00:00,2021-10-30
38700,30,2,2021-10-30 9:02,2021-10-30 9:07,0000-00-00 00:00:00,2021-10-30
38701,20,2,2021-10-30 9:02,2021-10-30 9:07,0000-00-00 00:00:00,2021-10-30
38702,50,2,2021-10-30 9:04,2021-10-30 9:08,0000-00-00 00:00:00,2021-10-30
38703,40,2,2021-10-30 9:05,2021-10-30 9:10,0000-00-00 00:00:00,2021-10-30
38704,30,2,2021-10-30 9:07,2021-10-30 9:11,0000-00-00 00:00:00,2021-10-30
38705,20,2,2021-10-30 9:07,2021-10-30 9:11,0000-00-00 00:00:00,2021-10-30
38706,50,2,2021-10-30 9:08,2021-10-30 9:13,0000-00-00 00:00:00,2021-10-30
38707,90,2,2021-10-30 9:08,2021-10-30 9:13,0000-00-00 00:00:00,2021-10-30
38708,40,2,2021-10-30 9:10,2021-10-30 9:14,0000-00-00 00:00:00,2021-10-30
38709,30,2,2021-10-30 9:11,2021-10-30 9:15,0000-00-00 00:00:00,2021-10-30
38710,20,2,2021-10-30 9:11,2021-10-30 9:16,0000-00-00 00:00:00,2021-10-30
38711,50,2,2021-10-30 9:13,2021-10-30 9:17,0000-00-00 00:00:00,2021-10-30
38712,90,2,2021-10-30 9:13,2021-10-30 9:19,0000-00-00 00:00:00,2021-10-30
38713,40,2,2021-10-30 9:14,2021-10-30 9:19,0000-00-00 00:00:00,2021-10-30
38714,30,2,2021-10-30 9:15,2021-10-30 9:20,0000-00-00 00:00:00,2021-10-30
38715,20,2,2021-10-30 9:16,2021-10-30 9:20,0000-00-00 00:00:00,2021-10-30
38716,50,2,2021-10-30 9:17,2021-10-30 9:22,0000-00-00 00:00:00,2021-10-30
38717,90,2,2021-10-30 9:19,2021-10-30 9:23,0000-00-00 00:00:00,2021-10-30
38718,40,2,2021-10-30 9:19,2021-10-30 9:23,0000-00-00 00:00:00,2021-10-30
38719,30,2,2021-10-30 9:20,2021-10-30 9:24,0000-00-00 00:00:00,2021-10-30
38720,20,2,2021-10-30 9:20,2021-10-30 9:24,0000-00-00 00:00:00,2021-10-30
38721,50,2,2021-10-30 9:22,2021-10-30 9:26,0000-00-00 00:00:00,2021-10-30
38722,40,2,2021-10-30 9:23,2021-10-30 9:27,0000-00-00 00:00:00,2021-10-30
38723,90,2,2021-10-30 9:23,2021-10-30 9:28,0000-00-00 00:00:00,2021-10-30
38724,30,2,2021-10-30 9:24,2021-10-30 9:28,0000-00-00 00:00:00,2021-10-30
38725,20,2,2021-10-30 9:24,2021-10-30 9:29,0000-00-00 00:00:00,2021-10-30
38726,50,2,2021-10-30 9:26,2021-10-30 9:30,0000-00-00 00:00:00,2021-10-30
38727,40,2,2021-10-30 9:27,2021-10-30 9:32,0000-00-00 00:00:00,2021-10-30
38728,90,2,2021-10-30 9:28,2021-10-30 9:32,0000-00-00 00:00:00,2021-10-30
38729,50,2,2021-10-30 9:30,2021-10-30 9:35,0000-00-00 00:00:00,2021-10-30
38730,20,2,2021-10-30 9:29,2021-10-30 9:35,0000-00-00 00:00:00,2021-10-30
38731,30,2,2021-10-30 9:31,2021-10-30 9:35,0000-00-00 00:00:00,2021-10-30
38732,90,2,2021-10-30 9:32,2021-10-30 9:37,0000-00-00 00:00:00,2021-10-30
38733,40,2,2021-10-30 9:32,2021-10-30 9:39,0000-00-00 00:00:00,2021-10-30
38734,30,2,2021-10-30 9:35,2021-10-30 9:40,0000-00-00 00:00:00,2021-10-30
38735,20,2,2021-10-30 9:35,2021-10-30 9:40,0000-00-00 00:00:00,2021-10-30
38736,50,2,2021-10-30 9:35,2021-10-30 9:41,0000-00-00 00:00:00,2021-10-30
38737,90,2,2021-10-30 9:37,2021-10-30 9:41,0000-00-00 00:00:00,2021-10-30
38738,40,2,2021-10-30 9:39,2021-10-30 9:43,0000-00-00 00:00:00,2021-10-30
38739,30,2,2021-10-30 9:40,2021-10-30 9:44,0000-00-00 00:00:00,2021-10-30
38740,20,2,2021-10-30 9:40,2021-10-30 9:48,0000-00-00 00:00:00,2021-10-30
38741,30,2,2021-10-30 9:44,2021-10-30 9:49,0000-00-00 00:00:00,2021-10-30
38742,50,2,2021-10-30 9:41,2021-10-30 9:50,0000-00-00 00:00:00,2021-10-30
38743,90,2,2021-10-30 9:41,2021-10-30 9:50,0000-00-00 00:00:00,2021-10-30
38744,40,2,2021-10-30 9:43,2021-10-30 9:51,0000-00-00 00:00:00,2021-10-30
38745,20,2,2021-10-30 9:48,2021-10-30 9:52,0000-00-00 00:00:00,2021-10-30
38746,30,2,2021-10-30 9:49,2021-10-30 9:53,0000-00-00 00:00:00,2021-10-30
38747,90,2,2021-10-30 9:50,2021-10-30 9:54,0000-00-00 00:00:00,2021-10-30
38748,20,2,2021-10-30 9:52,2021-10-30 9:57,0000-00-00 00:00:00,2021-10-30
38749,50,2,2021-10-30 9:50,2021-10-30 9:57,0000-00-00 00:00:00,2021-10-30
38750,90,2,2021-10-30 9:55,2021-10-30 9:59,0000-00-00 00:00:00,2021-10-30
38751,30,2,2021-10-30 9:53,2021-10-30 9:59,0000-00-00 00:00:00,2021-10-30
38752,20,2,2021-10-30 9:57,2021-10-30 10:02,0000-00-00 00:00:00,2021-10-30
38753,40,2,2021-10-30 9:57,2021-10-30 10:02,0000-00-00 00:00:00,2021-10-30
38754,30,2,2021-10-30 9:59,2021-10-30 10:03,0000-00-00 00:00:00,2021-10-30
38755,90,2,2021-10-30 9:59,2021-10-30 10:04,0000-00-00 00:00:00,2021-10-30
38756,50,2,2021-10-30 9:57,2021-10-30 10:04,0000-00-00 00:00:00,2021-10-30
38757,40,2,2021-10-30 10:02,2021-10-30 10:06,0000-00-00 00:00:00,2021-10-30
38758,20,2,2021-10-30 10:02,2021-10-30 10:06,0000-00-00 00:00:00,2021-10-30
38759,30,2,2021-10-30 10:03,2021-10-30 10:08,0000-00-00 00:00:00,2021-10-30
38760,90,2,2021-10-30 10:04,2021-10-30 10:08,0000-00-00 00:00:00,2021-10-30
38761,50,2,2021-10-30 10:05,2021-10-30 10:09,0000-00-00 00:00:00,2021-10-30
38762,30,2,2021-10-30 10:08,2021-10-30 10:12,0000-00-00 00:00:00,2021-10-30
38763,90,2,2021-10-30 10:08,2021-10-30 10:13,0000-00-00 00:00:00,2021-10-30
38764,20,2,2021-10-30 10:11,2021-10-30 10:15,0000-00-00 00:00:00,2021-10-30
38765,90,2,2021-10-30 10:13,2021-10-30 10:17,0000-00-00 00:00:00,2021-10-30
38766,40,2,2021-10-30 10:07,2021-10-30 10:19,0000-00-00 00:00:00,2021-10-30
38767,20,2,2021-10-30 10:15,2021-10-30 10:21,0000-00-00 00:00:00,2021-10-30
38768,50,2,2021-10-30 10:13,2021-10-30 10:21,0000-00-00 00:00:00,2021-10-30
38769,90,2,2021-10-30 10:17,2021-10-30 10:22,0000-00-00 00:00:00,2021-10-30
38770,40,2,2021-10-30 10:19,2021-10-30 10:23,0000-00-00 00:00:00,2021-10-30
38771,30,2,2021-10-30 10:12,2021-10-30 10:24,0000-00-00 00:00:00,2021-10-30
38772,20,2,2021-10-30 10:21,2021-10-30 10:25,0000-00-00 00:00:00,2021-10-30
38773,50,2,2021-10-30 10:21,2021-10-30 10:25,0000-00-00 00:00:00,2021-10-30
38774,90,2,2021-10-30 10:22,2021-10-30 10:26,0000-00-00 00:00:00,2021-10-30
38775,40,2,2021-10-30 10:23,2021-10-30 10:27,0000-00-00 00:00:00,2021-10-30
38776,30,2,2021-10-30 10:25,2021-10-30 10:29,0000-00-00 00:00:00,2021-10-30
38777,50,2,2021-10-30 10:25,2021-10-30 10:30,0000-00-00 00:00:00,2021-10-30
38778,20,2,2021-10-30 10:25,2021-10-30 10:30,0000-00-00 00:00:00,2021-10-30
38779,90,2,2021-10-30 10:26,2021-10-30 10:31,0000-00-00 00:00:00,2021-10-30
38780,40,2,2021-10-30 10:27,2021-10-30 10:31,0000-00-00 00:00:00,2021-10-30
38781,30,2,2021-10-30 10:29,2021-10-30 10:34,0000-00-00 00:00:00,2021-10-30
38782,50,2,2021-10-30 10:30,2021-10-30 10:34,0000-00-00 00:00:00,2021-10-30
38783,20,2,2021-10-30 10:30,2021-10-30 10:35,0000-00-00 00:00:00,2021-10-30
38784,90,2,2021-10-30 10:31,2021-10-30 10:35,0000-00-00 00:00:00,2021-10-30
38785,40,2,2021-10-30 10:31,2021-10-30 10:36,0000-00-00 00:00:00,2021-10-30
38786,30,2,2021-10-30 10:34,2021-10-30 10:38,0000-00-00 00:00:00,2021-10-30
38787,50,2,2021-10-30 10:34,2021-10-30 10:38,0000-00-00 00:00:00,2021-10-30
38788,20,2,2021-10-30 10:35,2021-10-30 10:39,0000-00-00 00:00:00,2021-10-30
38789,40,2,2021-10-30 10:36,2021-10-30 10:40,0000-00-00 00:00:00,2021-10-30
38790,90,2,2021-10-30 10:35,2021-10-30 10:40,0000-00-00 00:00:00,2021-10-30
38791,30,2,2021-10-30 10:38,2021-10-30 10:42,0000-00-00 00:00:00,2021-10-30
38792,50,2,2021-10-30 10:38,2021-10-30 10:43,0000-00-00 00:00:00,2021-10-30
38793,20,2,2021-10-30 10:39,2021-10-30 10:44,0000-00-00 00:00:00,2021-10-30
38794,40,2,2021-10-30 10:40,2021-10-30 10:44,0000-00-00 00:00:00,2021-10-30
38795,90,2,2021-10-30 10:40,2021-10-30 10:45,0000-00-00 00:00:00,2021-10-30
38796,30,2,2021-10-30 10:42,2021-10-30 10:46,0000-00-00 00:00:00,2021-10-30
38797,50,2,2021-10-30 10:43,2021-10-30 10:47,0000-00-00 00:00:00,2021-10-30
38798,20,2,2021-10-30 10:44,2021-10-30 10:48,0000-00-00 00:00:00,2021-10-30
38799,40,2,2021-10-30 10:44,2021-10-30 10:49,0000-00-00 00:00:00,2021-10-30
38800,90,2,2021-10-30 10:45,2021-10-30 10:49,0000-00-00 00:00:00,2021-10-30
38801,30,2,2021-10-30 10:46,2021-10-30 10:51,0000-00-00 00:00:00,2021-10-30
38802,50,2,2021-10-30 10:47,2021-10-30 10:51,0000-00-00 00:00:00,2021-10-30
38803,20,2,2021-10-30 10:48,2021-10-30 10:53,0000-00-00 00:00:00,2021-10-30
38804,40,2,2021-10-30 10:49,2021-10-30 10:53,0000-00-00 00:00:00,2021-10-30
38805,90,2,2021-10-30 10:49,2021-10-30 10:54,0000-00-00 00:00:00,2021-10-30
38806,30,2,2021-10-30 10:51,2021-10-30 10:55,0000-00-00 00:00:00,2021-10-30
38807,50,2,2021-10-30 10:51,2021-10-30 10:56,0000-00-00 00:00:00,2021-10-30
38808,40,2,2021-10-30 10:54,2021-10-30 10:57,0000-00-00 00:00:00,2021-10-30
38809,90,2,2021-10-30 10:54,2021-10-30 10:58,0000-00-00 00:00:00,2021-10-30
38810,50,2,2021-10-30 10:56,2021-10-30 11:00,0000-00-00 00:00:00,2021-10-30
38811,30,2,2021-10-30 10:55,2021-10-30 11:00,0000-00-00 00:00:00,2021-10-30
38812,40,2,2021-10-30 10:57,2021-10-30 11:02,0000-00-00 00:00:00,2021-10-30
38813,90,2,2021-10-30 10:58,2021-10-30 11:03,0000-00-00 00:00:00,2021-10-30
38814,50,2,2021-10-30 11:00,2021-10-30 11:04,0000-00-00 00:00:00,2021-10-30
38815,20,2,2021-10-30 11:00,2021-10-30 11:06,0000-00-00 00:00:00,2021-10-30
38816,40,2,2021-10-30 11:02,2021-10-30 11:06,0000-00-00 00:00:00,2021-10-30
38817,30,2,2021-10-30 11:00,2021-10-30 11:07,0000-00-00 00:00:00,2021-10-30
38818,90,2,2021-10-30 11:03,2021-10-30 11:07,0000-00-00 00:00:00,2021-10-30
38819,50,2,2021-10-30 11:04,2021-10-30 11:09,0000-00-00 00:00:00,2021-10-30
38820,40,2,2021-10-30 11:06,2021-10-30 11:10,0000-00-00 00:00:00,2021-10-30
38821,20,2,2021-10-30 11:06,2021-10-30 11:10,0000-00-00 00:00:00,2021-10-30
38822,50,2,2021-10-30 11:09,2021-10-30 11:13,0000-00-00 00:00:00,2021-10-30
38823,30,2,2021-10-30 11:07,2021-10-30 11:13,0000-00-00 00:00:00,2021-10-30
38824,90,2,2021-10-30 11:07,2021-10-30 11:13,0000-00-00 00:00:00,2021-10-30
38825,40,2,2021-10-30 11:10,2021-10-30 11:14,0000-00-00 00:00:00,2021-10-30
38826,20,2,2021-10-30 11:10,2021-10-30 11:15,0000-00-00 00:00:00,2021-10-30
38827,50,2,2021-10-30 11:13,2021-10-30 11:17,0000-00-00 00:00:00,2021-10-30
38828,90,2,2021-10-30 11:13,2021-10-30 11:18,0000-00-00 00:00:00,2021-10-30
38829,40,2,2021-10-30 11:14,2021-10-30 11:19,0000-00-00 00:00:00,2021-10-30
38830,20,2,2021-10-30 11:15,2021-10-30 11:19,0000-00-00 00:00:00,2021-10-30
38831,50,2,2021-10-30 11:17,2021-10-30 11:22,0000-00-00 00:00:00,2021-10-30
38832,40,2,2021-10-30 11:19,2021-10-30 11:23,0000-00-00 00:00:00,2021-10-30
38833,30,2,2021-10-30 11:19,2021-10-30 11:23,0000-00-00 00:00:00,2021-10-30
38834,90,2,2021-10-30 11:18,2021-10-30 11:25,0000-00-00 00:00:00,2021-10-30
38835,50,2,2021-10-30 11:22,2021-10-30 11:26,0000-00-00 00:00:00,2021-10-30
38836,40,2,2021-10-30 11:23,2021-10-30 11:27,0000-00-00 00:00:00,2021-10-30
38837,30,2,2021-10-30 11:23,2021-10-30 11:28,0000-00-00 00:00:00,2021-10-30
38838,20,2,2021-10-30 11:19,2021-10-30 11:28,0000-00-00 00:00:00,2021-10-30
38839,50,2,2021-10-30 11:26,2021-10-30 11:30,0000-00-00 00:00:00,2021-10-30
38840,40,2,2021-10-30 11:27,2021-10-30 11:32,0000-00-00 00:00:00,2021-10-30
38841,20,2,2021-10-30 11:28,2021-10-30 11:32,0000-00-00 00:00:00,2021-10-30
38842,30,2,2021-10-30 11:28,2021-10-30 11:32,0000-00-00 00:00:00,2021-10-30
38843,90,2,2021-10-30 11:28,2021-10-30 11:33,0000-00-00 00:00:00,2021-10-30
38844,50,2,2021-10-30 11:30,2021-10-30 11:35,0000-00-00 00:00:00,2021-10-30
38845,40,2,2021-10-30 11:32,2021-10-30 11:36,0000-00-00 00:00:00,2021-10-30
38846,20,2,2021-10-30 11:32,2021-10-30 11:37,0000-00-00 00:00:00,2021-10-30
38847,30,2,2021-10-30 11:32,2021-10-30 11:37,0000-00-00 00:00:00,2021-10-30
38848,90,2,2021-10-30 11:33,2021-10-30 11:37,0000-00-00 00:00:00,2021-10-30
38849,50,2,2021-10-30 11:35,2021-10-30 11:39,0000-00-00 00:00:00,2021-10-30
38850,20,2,2021-10-30 11:37,2021-10-30 11:41,0000-00-00 00:00:00,2021-10-30
38851,90,2,2021-10-30 11:38,2021-10-30 11:42,0000-00-00 00:00:00,2021-10-30
38852,30,2,2021-10-30 11:37,2021-10-30 11:52,0000-00-00 00:00:00,2021-10-30
38853,40,2,2021-10-30 11:37,2021-10-30 11:53,0000-00-00 00:00:00,2021-10-30
38854,50,2,2021-10-30 11:39,2021-10-30 11:55,0000-00-00 00:00:00,2021-10-30
38855,90,2,2021-10-30 11:51,2021-10-30 11:56,0000-00-00 00:00:00,2021-10-30
38856,40,2,2021-10-30 11:53,2021-10-30 11:57,0000-00-00 00:00:00,2021-10-30
38857,90,2,2021-10-30 11:56,2021-10-30 12:01,0000-00-00 00:00:00,2021-10-30
38858,90,2,2021-10-30 12:01,2021-10-30 12:05,0000-00-00 00:00:00,2021-10-30
38859,90,2,2021-10-30 12:05,2021-10-30 12:10,0000-00-00 00:00:00,2021-10-30
38860,90,2,2021-10-30 12:10,2021-10-30 12:15,0000-00-00 00:00:00,2021-10-30
38861,90,2,2021-10-30 12:15,2021-10-30 12:19,0000-00-00 00:00:00,2021-10-30
38862,90,2,2021-10-30 12:19,2021-10-30 12:24,0000-00-00 00:00:00,2021-10-30
38863,90,2,2021-10-30 12:24,2021-10-30 12:29,0000-00-00 00:00:00,2021-10-30
38864,90,2,2021-10-30 12:29,2021-10-30 12:33,0000-00-00 00:00:00,2021-10-30
38865,90,2,2021-10-30 12:33,2021-10-30 12:38,0000-00-00 00:00:00,2021-10-30
38866,90,2,2021-10-30 12:38,2021-10-30 12:43,0000-00-00 00:00:00,2021-10-30
38867,20,2,2021-10-30 11:41,2021-10-30 12:52,0000-00-00 00:00:00,2021-10-30
38868,30,2,2021-10-30 11:52,2021-10-30 12:54,0000-00-00 00:00:00,2021-10-30
38869,90,2,2021-10-30 12:43,2021-10-30 12:55,0000-00-00 00:00:00,2021-10-30
38870,50,2,2021-10-30 11:55,2021-10-30 12:55,0000-00-00 00:00:00,2021-10-30
38871,20,2,2021-10-30 12:52,2021-10-30 12:56,0000-00-00 00:00:00,2021-10-30
38872,40,2,2021-10-30 11:57,2021-10-30 12:57,0000-00-00 00:00:00,2021-10-30
38873,30,2,2021-10-30 12:54,2021-10-30 12:59,0000-00-00 00:00:00,2021-10-30
38874,90,2,2021-10-30 12:55,2021-10-30 12:59,0000-00-00 00:00:00,2021-10-30
38875,50,2,2021-10-30 12:55,2021-10-30 13:00,0000-00-00 00:00:00,2021-10-30
38876,30,2,2021-10-30 12:59,2021-10-30 13:03,0000-00-00 00:00:00,2021-10-30
38877,50,2,2021-10-30 13:00,2021-10-30 13:04,0000-00-00 00:00:00,2021-10-30
38878,90,2,2021-10-30 12:59,2021-10-30 13:04,0000-00-00 00:00:00,2021-10-30
38879,90,2,2021-10-30 13:04,2021-10-30 13:09,0000-00-00 00:00:00,2021-10-30
38880,20,2,2021-10-30 13:07,2021-10-30 13:12,0000-00-00 00:00:00,2021-10-30
38881,40,2,2021-10-30 12:57,2021-10-30 13:13,0000-00-00 00:00:00,2021-10-30
38882,90,2,2021-10-30 13:09,2021-10-30 13:14,0000-00-00 00:00:00,2021-10-30
38883,30,2,2021-10-30 13:03,2021-10-30 13:16,0000-00-00 00:00:00,2021-10-30
38884,20,2,2021-10-30 13:12,2021-10-30 13:16,0000-00-00 00:00:00,2021-10-30
38885,50,2,2021-10-30 13:04,2021-10-30 13:17,0000-00-00 00:00:00,2021-10-30
38886,90,2,2021-10-30 13:14,2021-10-30 13:18,0000-00-00 00:00:00,2021-10-30
38887,30,2,2021-10-30 13:16,2021-10-30 13:20,0000-00-00 00:00:00,2021-10-30
38888,20,2,2021-10-30 13:16,2021-10-30 13:21,0000-00-00 00:00:00,2021-10-30
38889,40,2,2021-10-30 13:17,2021-10-30 13:22,0000-00-00 00:00:00,2021-10-30
38890,90,2,2021-10-30 13:18,2021-10-30 13:23,0000-00-00 00:00:00,2021-10-30
38891,50,2,2021-10-30 13:17,2021-10-30 13:25,0000-00-00 00:00:00,2021-10-30
38892,20,2,2021-10-30 13:21,2021-10-30 13:25,0000-00-00 00:00:00,2021-10-30
38893,40,2,2021-10-30 13:22,2021-10-30 13:26,0000-00-00 00:00:00,2021-10-30
38894,90,2,2021-10-30 13:23,2021-10-30 13:28,0000-00-00 00:00:00,2021-10-30
38895,50,2,2021-10-30 13:25,2021-10-30 13:29,0000-00-00 00:00:00,2021-10-30
38896,20,2,2021-10-30 13:25,2021-10-30 13:31,0000-00-00 00:00:00,2021-10-30
38897,30,2,2021-10-30 13:27,2021-10-30 13:31,0000-00-00 00:00:00,2021-10-30
38898,90,2,2021-10-30 13:28,2021-10-30 13:32,0000-00-00 00:00:00,2021-10-30
38899,30,2,2021-10-30 13:31,2021-10-30 13:35,0000-00-00 00:00:00,2021-10-30
38900,20,2,2021-10-30 13:31,2021-10-30 13:35,0000-00-00 00:00:00,2021-10-30
38901,90,2,2021-10-30 13:32,2021-10-30 13:37,0000-00-00 00:00:00,2021-10-30
38902,30,2,2021-10-30 13:35,2021-10-30 13:40,0000-00-00 00:00:00,2021-10-30
38903,20,2,2021-10-30 13:35,2021-10-30 13:40,0000-00-00 00:00:00,2021-10-30
38904,40,2,2021-10-30 13:26,2021-10-30 13:40,0000-00-00 00:00:00,2021-10-30
38905,90,2,2021-10-30 13:37,2021-10-30 13:42,0000-00-00 00:00:00,2021-10-30
38906,50,2,2021-10-30 13:29,2021-10-30 13:43,0000-00-00 00:00:00,2021-10-30
38907,30,2,2021-10-30 13:40,2021-10-30 13:44,0000-00-00 00:00:00,2021-10-30
38908,40,2,2021-10-30 13:40,2021-10-30 13:44,0000-00-00 00:00:00,2021-10-30
38909,20,2,2021-10-30 13:40,2021-10-30 13:44,0000-00-00 00:00:00,2021-10-30
38910,90,2,2021-10-30 13:42,2021-10-30 13:46,0000-00-00 00:00:00,2021-10-30
38911,50,2,2021-10-30 13:43,2021-10-30 13:47,0000-00-00 00:00:00,2021-10-30
38912,30,2,2021-10-30 13:44,2021-10-30 13:49,0000-00-00 00:00:00,2021-10-30
38913,40,2,2021-10-30 13:44,2021-10-30 13:49,0000-00-00 00:00:00,2021-10-30
38914,20,2,2021-10-30 13:44,2021-10-30 13:49,0000-00-00 00:00:00,2021-10-30
38915,90,2,2021-10-30 13:46,2021-10-30 13:51,0000-00-00 00:00:00,2021-10-30
38916,50,2,2021-10-30 13:47,2021-10-30 13:51,0000-00-00 00:00:00,2021-10-30
38917,30,2,2021-10-30 13:49,2021-10-30 13:53,0000-00-00 00:00:00,2021-10-30
38918,20,2,2021-10-30 13:49,2021-10-30 13:53,0000-00-00 00:00:00,2021-10-30
38919,90,2,2021-10-30 13:51,2021-10-30 13:56,0000-00-00 00:00:00,2021-10-30
38920,40,2,2021-10-30 13:52,2021-10-30 13:56,0000-00-00 00:00:00,2021-10-30
38921,50,2,2021-10-30 13:51,2021-10-30 13:58,0000-00-00 00:00:00,2021-10-30
38922,40,2,2021-10-30 13:56,2021-10-30 14:00,0000-00-00 00:00:00,2021-10-30
38923,90,2,2021-10-30 13:56,2021-10-30 14:00,0000-00-00 00:00:00,2021-10-30
38924,30,2,2021-10-30 13:57,2021-10-30 14:02,0000-00-00 00:00:00,2021-10-30
38925,20,2,2021-10-30 13:53,2021-10-30 14:03,0000-00-00 00:00:00,2021-10-30
38926,50,2,2021-10-30 13:58,2021-10-30 14:04,0000-00-00 00:00:00,2021-10-30
38927,40,2,2021-10-30 14:00,2021-10-30 14:06,0000-00-00 00:00:00,2021-10-30
38928,30,2,2021-10-30 14:02,2021-10-30 14:07,0000-00-00 00:00:00,2021-10-30
38929,90,2,2021-10-30 14:00,2021-10-30 14:08,0000-00-00 00:00:00,2021-10-30
38930,20,2,2021-10-30 14:03,2021-10-30 14:09,0000-00-00 00:00:00,2021-10-30
38931,50,2,2021-10-30 14:04,2021-10-30 14:10,0000-00-00 00:00:00,2021-10-30
38932,40,2,2021-10-30 14:06,2021-10-30 14:11,0000-00-00 00:00:00,2021-10-30
38933,90,2,2021-10-30 14:08,2021-10-30 14:13,0000-00-00 00:00:00,2021-10-30
38934,50,2,2021-10-30 14:10,2021-10-30 14:14,0000-00-00 00:00:00,2021-10-30
38935,20,2,2021-10-30 14:09,2021-10-30 14:15,0000-00-00 00:00:00,2021-10-30
38936,30,2,2021-10-30 14:07,2021-10-30 14:15,0000-00-00 00:00:00,2021-10-30
38937,40,2,2021-10-30 14:11,2021-10-30 14:16,0000-00-00 00:00:00,2021-10-30
38938,90,2,2021-10-30 14:13,2021-10-30 14:17,0000-00-00 00:00:00,2021-10-30
38939,50,2,2021-10-30 14:14,2021-10-30 14:19,0000-00-00 00:00:00,2021-10-30
38940,20,2,2021-10-30 14:15,2021-10-30 14:19,0000-00-00 00:00:00,2021-10-30
38941,30,2,2021-10-30 14:15,2021-10-30 14:20,0000-00-00 00:00:00,2021-10-30
38942,40,2,2021-10-30 14:16,2021-10-30 14:20,0000-00-00 00:00:00,2021-10-30
38943,50,2,2021-10-30 14:19,2021-10-30 14:23,0000-00-00 00:00:00,2021-10-30
38944,40,2,2021-10-30 14:20,2021-10-30 14:24,0000-00-00 00:00:00,2021-10-30
38945,20,2,2021-10-30 14:19,2021-10-30 14:25,0000-00-00 00:00:00,2021-10-30
38946,50,2,2021-10-30 14:23,2021-10-30 14:27,0000-00-00 00:00:00,2021-10-30
38947,40,2,2021-10-30 14:24,2021-10-30 14:29,0000-00-00 00:00:00,2021-10-30
38948,30,2,2021-10-30 14:21,2021-10-30 14:30,0000-00-00 00:00:00,2021-10-30
38949,20,2,2021-10-30 14:25,2021-10-30 14:30,0000-00-00 00:00:00,2021-10-30
38950,50,2,2021-10-30 14:27,2021-10-30 14:32,0000-00-00 00:00:00,2021-10-30
38951,90,2,2021-10-30 14:17,2021-10-30 14:32,0000-00-00 00:00:00,2021-10-30
38952,40,2,2021-10-30 14:29,2021-10-30 14:33,0000-00-00 00:00:00,2021-10-30
38953,30,2,2021-10-30 14:30,2021-10-30 14:34,0000-00-00 00:00:00,2021-10-30
38954,20,2,2021-10-30 14:30,2021-10-30 14:34,0000-00-00 00:00:00,2021-10-30
38955,50,2,2021-10-30 14:32,2021-10-30 14:36,0000-00-00 00:00:00,2021-10-30
38956,90,2,2021-10-30 14:32,2021-10-30 14:37,0000-00-00 00:00:00,2021-10-30
38957,40,2,2021-10-30 14:33,2021-10-30 14:38,0000-00-00 00:00:00,2021-10-30
38958,30,2,2021-10-30 14:34,2021-10-30 14:38,0000-00-00 00:00:00,2021-10-30
38959,20,2,2021-10-30 14:34,2021-10-30 14:39,0000-00-00 00:00:00,2021-10-30
38960,50,2,2021-10-30 14:36,2021-10-30 14:40,0000-00-00 00:00:00,2021-10-30
38961,40,2,2021-10-30 14:38,2021-10-30 14:42,0000-00-00 00:00:00,2021-10-30
38962,30,2,2021-10-30 14:38,2021-10-30 14:42,0000-00-00 00:00:00,2021-10-30
38963,20,2,2021-10-30 14:39,2021-10-30 14:43,0000-00-00 00:00:00,2021-10-30
38964,50,2,2021-10-30 14:40,2021-10-30 14:45,0000-00-00 00:00:00,2021-10-30
38965,40,2,2021-10-30 14:42,2021-10-30 14:46,0000-00-00 00:00:00,2021-10-30
38966,30,2,2021-10-30 14:42,2021-10-30 14:46,0000-00-00 00:00:00,2021-10-30
38967,90,2,2021-10-30 14:37,2021-10-30 14:46,0000-00-00 00:00:00,2021-10-30
38968,20,2,2021-10-30 14:43,2021-10-30 14:48,0000-00-00 00:00:00,2021-10-30
38969,50,2,2021-10-30 14:45,2021-10-30 14:49,0000-00-00 00:00:00,2021-10-30
38970,40,2,2021-10-30 14:46,2021-10-30 14:50,0000-00-00 00:00:00,2021-10-30
38971,30,2,2021-10-30 14:46,2021-10-30 14:50,0000-00-00 00:00:00,2021-10-30
